,제목
312798,2
312799,2
312800,1
312801,1
312802,1
312803,1
312804,1
312805,1
312806,2
312807,2
312808,2
312809,2
312810,1
312811,1
312812,2
312813,2
312814,2
312815,1
312816,1
312817,1
312818,1
312819,2
312820,2
312821,1
312822,1
312823,1
312824,2
312825,2
312826,2
312827,1
312828,1
312829,1
312830,1
312831,1
312832,1
312833,1
312834,1
312835,1
312836,1
312837,1
312838,1
312839,1
312840,2
312841,1
312842,1
312843,2
312844,1
312845,1
312846,1
312847,2
312848,1
312849,1
312850,1
312851,1
312852,1
312853,2
312854,1
312855,1
312856,1
312857,2
312858,1
312859,2
312860,1
312861,1
312862,1
312863,1
312864,1
312865,1
312866,1
312867,1
312868,1
312869,1
312870,2
312871,1
312872,1
312873,1
312874,1
312875,1
312876,1
312877,1
312878,1
312879,1
312880,2
312881,1
312882,2
312883,1
312884,2
312885,2
312886,2
312887,1
312888,1
312889,1
312890,1
312891,1
312892,1
312893,1
312894,1
312895,2
312896,2
312897,1
312898,2
312899,1
312900,1
312901,1
312902,2
312903,1
312904,1
312905,1
312906,1
312907,1
312908,2
312909,1
312910,2
312911,2
312912,1
312913,2
312914,2
312915,1
312916,1
312917,2
312918,2
312919,2
312920,1
312921,1
312922,2
312923,1
312924,1
312925,1
312926,1
312927,2
312928,2
312929,1
312930,2
312931,1
312932,1
312933,2
312934,2
312935,2
312936,1
312937,1
312938,1
312939,1
312940,2
312941,1
312942,1
312943,2
312944,1
312945,2
312946,1
312947,1
312948,1
312949,1
312950,2
312951,1
312952,1
312953,2
312954,1
312955,1
312956,2
312957,1
312958,1
312959,1
312960,1
312961,1
312962,1
312963,1
312964,1
312965,1
312966,1
312967,1
312968,1
312969,1
312970,1
312971,1
312972,2
312973,2
312974,1
312975,1
312976,2
312977,1
312978,1
312979,1
312980,2
312981,1
312982,1
312983,1
312984,1
312985,1
312986,1
312987,1
312988,1
312989,1
312990,1
312991,1
312992,1
312993,1
312994,2
312995,2
312996,1
312997,2
312998,2
312999,1
313000,1
313001,1
313002,1
313003,1
313004,1
313005,1
313006,2
313007,1
313008,1
313009,1
313010,1
313011,1
313012,2
313013,1
313014,2
313015,1
313016,1
313017,2
313018,1
313019,1
313020,1
313021,2
313022,1
313023,1
313024,1
313025,1
313026,1
313027,1
313028,1
313029,1
313030,1
313031,1
313032,1
313033,1
313034,1
313035,1
313036,1
313037,1
313038,1
313039,1
313040,2
313041,2
313042,1
313043,2
313044,1
313045,1
313046,2
313047,2
313048,2
313049,1
313050,2
313051,1
313052,1
313053,2
313054,1
313055,1
313056,2
313057,1
313058,1
313059,1
313060,1
313061,1
313062,1
313063,1
313064,1
313065,1
313066,1
313067,1
313068,2
313069,1
313070,2
313071,2
313072,1
313073,1
313074,1
313075,1
313076,1
313077,2
313078,1
313079,2
313080,1
313081,1
313082,1
313083,2
313084,2
313085,1
313086,1
313087,1
313088,1
313089,2
313090,1
313091,1
313092,1
313093,2
313094,1
313095,1
313096,1
313097,1
313098,1
313099,2
313100,1
313101,1
313102,1
313103,1
313104,1
313105,1
313106,1
313107,2
313108,1
313109,2
313110,1
313111,1
313112,1
313113,1
313114,1
313115,1
313116,1
313117,1
313118,1
313119,1
313120,2
313121,2
313122,2
313123,1
313124,2
313125,1
313126,1
313127,2
313128,2
313129,1
313130,1
313131,1
313132,1
313133,2
313134,1
313135,1
313136,1
313137,2
313138,2
313139,2
313140,1
313141,1
313142,1
313143,2
313144,1
313145,2
313146,1
313147,1
313148,1
313149,1
313150,2
313151,1
313152,1
313153,1
313154,1
313155,1
313156,1
313157,2
313158,2
313159,2
313160,2
313161,1
313162,1
313163,1
313164,1
313165,1
313166,1
313167,2
313168,1
313169,2
313170,1
313171,1
313172,2
313173,2
313174,1
313175,1
313176,2
313177,1
313178,1
313179,1
313180,2
313181,1
313182,1
313183,1
313184,1
313185,1
313186,1
313187,1
313188,2
313189,1
313190,1
313191,2
313192,2
313193,2
313194,1
313195,2
313196,1
313197,2
313198,2
313199,1
313200,1
313201,1
313202,1
313203,1
313204,1
313205,1
313206,1
313207,2
313208,2
313209,1
313210,2
313211,1
313212,2
313213,1
313214,1
313215,1
313216,1
313217,1
313218,2
313219,1
313220,1
313221,2
313222,1
313223,2
313224,1
313225,1
313226,1
313227,2
313228,2
313229,1
313230,1
313231,1
313232,1
313233,2
313234,1
313235,2
313236,1
313237,1
313238,2
313239,2
313240,2
313241,1
313242,2
313243,1
313244,1
313245,2
313246,1
313247,1
313248,1
313249,1
313250,2
313251,2
313252,1
313253,1
313254,2
313255,2
313256,1
313257,2
313258,1
313259,2
313260,2
313261,2
313262,1
313263,2
313264,2
313265,1
313266,1
313267,1
313268,1
313269,1
313270,1
313271,1
313272,1
313273,1
313274,1
313275,1
313276,1
313277,1
313278,1
313279,1
313280,1
313281,1
313282,2
313283,1
313284,1
313285,1
313286,1
313287,1
313288,1
313289,2
313290,2
313291,2
313292,1
313293,2
313294,1
313295,1
313296,2
313297,1
313298,1
313299,1
313300,1
313301,1
313302,2
313303,2
313304,1
313305,1
313306,1
313307,1
313308,1
313309,1
313310,1
313311,2
313312,1
313313,1
313314,1
313315,1
313316,1
313317,1
313318,1
313319,1
313320,2
313321,1
313322,2
313323,2
313324,2
313325,1
313326,1
313327,2
313328,1
313329,1
313330,2
313331,1
313332,2
313333,1
313334,1
313335,2
313336,1
313337,1
313338,1
313339,1
313340,2
313341,1
313342,1
313343,1
313344,1
313345,1
313346,2
313347,1
313348,1
313349,1
313350,1
313351,1
313352,2
313353,1
313354,1
313355,1
313356,2
313357,2
313358,2
313359,2
313360,1
313361,2
313362,1
313363,1
313364,2
313365,2
313366,2
313367,2
313368,1
313369,1
313370,1
313371,1
313372,1
313373,1
313374,1
313375,2
313376,2
313377,1
313378,2
313379,1
313380,2
313381,1
313382,1
313383,1
313384,1
313385,2
313386,1
313387,1
313388,1
313389,1
313390,1
313391,1
313392,1
313393,2
313394,1
313395,1
313396,1
313397,1
313398,1
313399,1
313400,1
313401,2
313402,1
313403,2
313404,1
313405,1
313406,2
313407,2
313408,1
313409,1
313410,1
313411,1
313412,1
313413,2
313414,1
313415,2
313416,1
313417,1
313418,1
313419,1
313420,1
313421,1
313422,1
313423,1
313424,1
313425,2
313426,1
313427,1
313428,1
313429,1
313430,1
313431,1
313432,1
313433,1
313434,1
313435,1
313436,2
313437,1
313438,2
313439,1
313440,1
313441,1
313442,1
313443,2
313444,1
313445,2
313446,1
313447,1
313448,1
313449,1
313450,1
313451,1
313452,2
313453,2
313454,1
313455,1
313456,2
313457,1
313458,2
313459,1
313460,1
313461,1
313462,1
313463,1
313464,1
313465,1
313466,1
313467,2
313468,2
313469,1
313470,1
313471,1
313472,2
313473,1
313474,1
313475,2
313476,1
313477,1
313478,1
313479,1
313480,1
313481,2
313482,1
313483,1
313484,1
313485,1
313486,1
313487,1
313488,2
313489,1
313490,1
313491,1
313492,1
313493,1
313494,1
313495,2
313496,1
313497,2
313498,1
313499,2
313500,2
313501,1
313502,1
313503,2
313504,1
313505,1
313506,1
313507,1
313508,2
313509,1
313510,1
313511,1
313512,1
313513,1
313514,1
313515,1
313516,1
313517,1
313518,2
313519,2
313520,1
313521,1
313522,2
313523,2
313524,1
313525,1
313526,1
313527,1
313528,2
313529,2
313530,1
313531,1
313532,1
313533,2
313534,1
313535,1
313536,2
313537,1
313538,1
313539,1
313540,1
313541,2
313542,1
313543,1
313544,1
313545,1
313546,1
313547,1
313548,1
313549,1
313550,1
313551,1
313552,1
313553,1
313554,2
313555,1
313556,1
313557,1
313558,1
313559,1
313560,1
313561,1
313562,1
313563,1
313564,1
313565,1
313566,2
313567,1
313568,1
313569,1
313570,1
313571,2
313572,1
313573,2
313574,1
313575,2
313576,2
313577,1
313578,1
313579,1
313580,1
313581,1
313582,1
313583,1
313584,1
313585,2
313586,1
313587,1
313588,2
313589,1
313590,1
313591,1
313592,2
313593,2
313594,2
313595,1
313596,1
313597,2
313598,2
313599,1
313600,2
313601,1
313602,1
313603,1
313604,1
313605,2
313606,2
313607,1
313608,2
313609,1
313610,2
313611,2
313612,2
313613,2
313614,2
313615,2
313616,1
313617,2
313618,1
313619,1
313620,1
313621,1
313622,1
313623,2
313624,1
313625,2
313626,1
313627,1
313628,1
313629,1
313630,2
313631,1
313632,1
313633,1
313634,1
313635,1
313636,1
313637,2
313638,1
313639,1
313640,2
313641,2
313642,1
313643,1
313644,1
313645,1
313646,1
313647,1
313648,2
313649,1
313650,1
313651,1
313652,1
313653,1
313654,1
313655,1
313656,1
313657,2
313658,1
313659,1
313660,1
313661,1
313662,2
313663,1
313664,1
313665,1
313666,1
313667,1
313668,1
313669,1
313670,1
313671,1
313672,1
313673,1
313674,2
313675,1
313676,1
313677,1
313678,1
313679,1
313680,1
313681,1
313682,2
313683,1
313684,1
313685,1
313686,2
313687,1
313688,1
313689,1
313690,1
313691,1
313692,1
313693,1
313694,1
313695,1
313696,1
313697,1
313698,1
313699,2
313700,1
313701,2
313702,1
313703,1
313704,1
313705,2
313706,1
313707,1
313708,2
313709,1
313710,1
313711,1
313712,1
313713,1
313714,1
313715,1
313716,1
313717,1
313718,1
313719,1
313720,2
313721,1
313722,2
313723,1
313724,1
313725,2
313726,2
313727,2
313728,2
313729,1
313730,1
313731,2
313732,1
313733,1
313734,1
313735,1
313736,1
313737,1
313738,1
313739,1
313740,2
313741,1
313742,1
313743,1
313744,1
313745,1
313746,1
313747,1
313748,1
313749,1
313750,1
313751,2
313752,1
313753,1
313754,1
313755,1
313756,1
313757,1
313758,2
313759,1
313760,1
313761,2
313762,2
313763,1
313764,1
313765,1
313766,2
313767,1
313768,1
313769,1
313770,1
313771,1
313772,1
313773,1
313774,1
313775,2
313776,1
313777,1
313778,1
313779,1
313780,1
313781,1
313782,2
313783,1
313784,2
313785,2
313786,1
313787,2
313788,2
313789,1
313790,2
313791,2
313792,1
313793,1
313794,1
313795,1
313796,1
313797,2
313798,1
313799,1
313800,2
313801,2
313802,2
313803,2
313804,1
313805,1
313806,2
313807,1
313808,1
313809,1
313810,1
313811,1
313812,1
313813,1
313814,1
313815,1
313816,1
313817,1
313818,1
313819,1
313820,1
313821,1
313822,2
313823,1
313824,1
313825,1
313826,1
313827,1
313828,1
313829,1
313830,2
313831,1
313832,1
313833,1
313834,1
313835,1
313836,1
313837,1
313838,1
313839,1
313840,1
313841,1
313842,1
313843,2
313844,1
313845,1
313846,1
313847,2
313848,1
313849,2
313850,2
313851,2
313852,1
313853,1
313854,1
313855,2
313856,2
313857,2
313858,2
313859,1
313860,2
313861,1
313862,1
313863,2
313864,1
313865,1
313866,1
313867,1
313868,1
313869,1
313870,1
313871,2
313872,1
313873,1
313874,2
313875,1
313876,2
313877,1
313878,2
313879,2
313880,1
313881,2
313882,1
313883,1
313884,1
313885,2
313886,1
313887,1
313888,1
313889,1
313890,2
313891,2
313892,2
313893,1
313894,2
313895,2
313896,1
313897,1
313898,1
313899,1
313900,2
313901,2
313902,2
313903,1
313904,1
313905,1
313906,1
313907,1
313908,1
313909,1
313910,1
313911,1
313912,1
313913,1
313914,2
313915,1
313916,1
313917,1
313918,2
313919,2
313920,1
313921,1
313922,1
313923,1
313924,1
313925,1
313926,1
313927,1
313928,2
313929,1
313930,1
313931,1
313932,2
313933,1
313934,1
313935,2
313936,1
313937,2
313938,1
313939,1
313940,2
313941,2
313942,1
313943,1
313944,1
313945,1
313946,1
313947,1
313948,1
313949,1
313950,1
313951,1
313952,1
313953,1
313954,1
313955,1
313956,1
313957,2
313958,1
313959,1
313960,1
313961,1
313962,1
313963,1
313964,2
313965,2
313966,1
313967,1
313968,1
313969,1
313970,1
313971,1
313972,1
313973,1
313974,1
313975,2
313976,2
313977,1
313978,1
313979,1
313980,1
313981,1
313982,2
313983,1
313984,1
313985,2
313986,2
313987,1
313988,2
313989,2
313990,2
313991,2
313992,1
313993,1
313994,2
313995,1
313996,2
313997,2
313998,1
313999,1
314000,1
314001,2
314002,1
314003,1
314004,1
314005,1
314006,1
314007,2
314008,2
314009,1
314010,2
314011,1
314012,1
314013,1
314014,1
314015,1
314016,2
314017,1
314018,2
314019,1
314020,1
314021,1
314022,2
314023,2
314024,2
314025,1
314026,1
314027,2
314028,2
314029,1
314030,1
314031,1
314032,1
314033,1
314034,1
314035,1
314036,2
314037,1
314038,2
314039,2
314040,2
314041,1
314042,1
314043,1
314044,2
314045,2
314046,2
314047,2
314048,1
314049,2
314050,1
314051,1
314052,1
314053,1
314054,1
314055,2
314056,1
314057,2
314058,2
314059,1
314060,2
314061,1
314062,1
314063,1
314064,2
314065,1
314066,1
314067,1
314068,1
314069,1
314070,2
314071,1
314072,1
314073,1
314074,1
314075,1
314076,1
314077,1
314078,2
314079,1
314080,1
314081,1
314082,1
314083,2
314084,2
314085,2
314086,2
314087,2
314088,1
314089,1
314090,1
314091,1
314092,1
314093,2
314094,1
314095,1
314096,1
314097,1
314098,1
314099,1
314100,1
314101,1
314102,2
314103,1
314104,2
314105,2
314106,2
314107,1
314108,1
314109,1
314110,1
314111,2
314112,1
314113,2
314114,2
314115,1
314116,2
314117,2
314118,1
314119,1
314120,2
314121,2
314122,2
314123,2
314124,1
314125,1
314126,1
314127,2
314128,1
314129,1
314130,2
314131,1
314132,1
314133,2
314134,1
314135,1
314136,1
314137,1
314138,1
314139,1
314140,1
314141,1
314142,1
314143,2
314144,1
314145,1
314146,1
314147,1
314148,1
314149,1
314150,1
314151,1
314152,1
314153,2
314154,1
314155,1
314156,1
314157,1
314158,1
314159,1
314160,1
314161,1
314162,1
314163,1
314164,1
314165,1
314166,1
314167,1
314168,1
314169,1
314170,1
314171,1
314172,1
314173,1
314174,1
314175,1
314176,1
314177,1
314178,1
314179,1
314180,1
314181,1
314182,1
314183,1
314184,2
314185,1
314186,1
314187,1
314188,1
314189,1
314190,2
314191,1
314192,1
314193,1
314194,1
314195,1
314196,1
314197,2
314198,2
314199,1
314200,1
314201,2
314202,2
314203,2
314204,1
314205,2
314206,1
314207,1
314208,1
314209,1
314210,1
314211,2
314212,1
314213,1
314214,1
314215,1
314216,1
314217,1
314218,1
314219,1
314220,1
314221,1
314222,2
314223,1
314224,1
314225,2
314226,1
314227,1
314228,1
314229,1
314230,2
314231,1
314232,1
314233,1
314234,1
314235,1
314236,1
314237,1
314238,2
314239,2
314240,1
314241,1
314242,1
314243,2
314244,1
314245,1
314246,1
314247,1
314248,2
314249,1
314250,1
314251,1
314252,1
314253,1
314254,1
314255,1
314256,2
314257,2
314258,1
314259,1
314260,2
314261,1
314262,1
314263,2
314264,1
314265,1
314266,1
314267,1
314268,1
314269,1
314270,1
314271,1
314272,2
314273,1
314274,2
314275,1
314276,1
314277,2
314278,1
314279,1
314280,1
314281,1
314282,1
314283,1
314284,1
314285,1
314286,1
314287,1
314288,2
314289,1
314290,1
314291,1
314292,1
314293,1
314294,1
314295,1
314296,1
314297,1
314298,1
314299,1
314300,2
314301,1
314302,1
314303,1
314304,1
314305,1
314306,1
314307,1
314308,1
314309,1
314310,1
314311,1
314312,2
314313,2
314314,1
314315,1
314316,1
314317,1
314318,1
314319,2
314320,2
314321,2
314322,1
314323,2
314324,2
314325,1
314326,1
314327,1
314328,1
314329,2
314330,2
314331,1
314332,1
314333,2
314334,1
314335,1
314336,1
314337,1
314338,1
314339,1
314340,1
314341,1
314342,1
314343,1
314344,1
314345,1
314346,1
314347,2
314348,1
314349,1
314350,1
314351,1
314352,2
314353,1
314354,1
314355,1
314356,1
314357,1
314358,1
314359,1
314360,1
314361,1
314362,1
314363,1
314364,1
314365,1
314366,2
314367,1
314368,1
314369,1
314370,1
314371,1
314372,2
314373,1
314374,1
314375,2
314376,2
314377,1
314378,1
314379,1
314380,1
314381,2
314382,2
314383,1
314384,1
314385,1
314386,1
314387,1
314388,1
314389,1
314390,1
314391,2
314392,2
314393,2
314394,2
314395,2
314396,1
314397,1
314398,1
314399,2
314400,1
314401,1
314402,1
314403,1
314404,1
314405,1
314406,2
314407,2
314408,1
314409,1
314410,1
314411,1
314412,2
314413,1
314414,1
314415,1
314416,1
314417,1
314418,2
314419,1
314420,1
314421,1
314422,1
314423,1
314424,1
314425,2
314426,1
314427,1
314428,1
314429,2
314430,2
314431,2
314432,2
314433,2
314434,1
314435,1
314436,2
314437,1
314438,1
314439,2
314440,1
314441,1
314442,1
314443,1
314444,2
314445,1
314446,2
314447,2
314448,1
314449,2
314450,1
314451,1
314452,1
314453,1
314454,1
314455,1
314456,1
314457,1
314458,1
314459,2
314460,1
314461,1
314462,1
314463,1
314464,1
314465,2
314466,2
314467,1
314468,1
314469,1
314470,1
314471,1
314472,1
314473,2
314474,1
314475,1
314476,1
314477,1
314478,1
314479,2
314480,1
314481,1
314482,1
314483,1
314484,1
314485,1
314486,2
314487,2
314488,1
314489,1
314490,2
314491,1
314492,1
314493,1
314494,1
314495,2
314496,1
314497,1
314498,1
314499,1
314500,1
314501,1
314502,1
314503,1
314504,1
314505,2
314506,2
314507,1
314508,1
314509,1
314510,1
314511,2
314512,2
314513,1
314514,2
314515,1
314516,1
314517,1
314518,1
314519,1
314520,1
314521,1
314522,2
314523,1
314524,1
314525,1
314526,1
314527,1
314528,1
314529,1
314530,1
314531,1
314532,1
314533,2
314534,1
314535,1
314536,1
314537,1
314538,2
314539,2
314540,1
314541,2
314542,1
314543,1
314544,2
314545,2
314546,2
314547,1
314548,2
314549,2
314550,1
314551,1
314552,1
314553,1
314554,1
314555,2
314556,1
314557,1
314558,1
314559,1
314560,1
314561,1
314562,2
314563,1
314564,1
314565,1
314566,1
314567,2
314568,1
314569,1
314570,2
314571,1
314572,1
314573,1
314574,1
314575,1
314576,2
314577,1
314578,1
314579,1
314580,2
314581,1
314582,1
314583,1
314584,1
314585,1
314586,1
314587,1
314588,1
314589,2
314590,1
314591,2
314592,1
314593,1
314594,2
314595,1
314596,1
314597,1
314598,1
314599,1
314600,1
314601,1
314602,1
314603,2
314604,1
314605,1
314606,1
314607,1
314608,2
314609,2
314610,1
314611,1
314612,1
314613,2
314614,2
314615,1
314616,1
314617,1
314618,1
314619,1
314620,2
314621,1
314622,1
314623,1
314624,1
314625,2
314626,1
314627,1
314628,2
314629,1
314630,1
314631,2
314632,2
314633,1
314634,1
314635,1
314636,2
314637,1
314638,1
314639,1
314640,1
314641,1
314642,1
314643,1
314644,1
314645,1
314646,2
314647,1
314648,1
314649,1
314650,2
314651,2
314652,1
314653,2
314654,1
314655,2
314656,1
314657,1
314658,1
314659,1
314660,1
314661,1
314662,1
314663,1
314664,1
314665,1
314666,1
314667,1
314668,1
314669,1
314670,1
314671,2
314672,1
314673,1
314674,1
314675,1
314676,1
314677,1
314678,1
314679,2
314680,2
314681,2
314682,2
314683,1
314684,1
314685,1
314686,1
314687,1
314688,1
314689,1
314690,1
314691,1
314692,2
314693,1
314694,1
314695,1
314696,1
314697,1
314698,1
314699,2
314700,1
314701,2
314702,1
314703,2
314704,1
314705,1
314706,1
314707,1
314708,2
314709,2
314710,1
314711,1
314712,1
314713,1
314714,1
314715,2
314716,1
314717,1
314718,2
314719,1
314720,2
314721,1
314722,1
314723,1
314724,1
314725,1
314726,1
314727,1
314728,1
314729,2
314730,1
314731,1
314732,2
314733,2
314734,1
314735,2
314736,2
314737,2
314738,1
314739,2
314740,1
314741,1
314742,1
314743,1
314744,1
314745,1
314746,2
314747,1
314748,1
314749,1
314750,1
314751,1
314752,1
314753,1
314754,1
314755,1
314756,1
314757,1
314758,2
314759,1
314760,1
314761,1
314762,1
314763,1
314764,1
314765,1
314766,1
314767,1
314768,1
314769,1
314770,1
314771,2
314772,2
314773,1
314774,2
314775,1
314776,1
314777,1
314778,1
314779,2
314780,2
314781,2
314782,1
314783,1
314784,1
314785,1
314786,1
314787,1
314788,1
314789,1
314790,1
314791,1
314792,1
314793,2
314794,1
314795,1
314796,1
314797,1
314798,1
314799,1
314800,2
314801,1
314802,1
314803,1
314804,1
314805,1
314806,1
314807,1
314808,1
314809,2
314810,1
314811,2
314812,1
314813,1
314814,1
314815,1
314816,1
314817,2
314818,1
314819,2
314820,1
314821,2
314822,1
314823,1
314824,1
314825,2
314826,2
314827,1
314828,2
314829,2
314830,2
314831,1
314832,2
314833,1
314834,1
314835,1
314836,1
314837,1
314838,1
314839,1
314840,1
314841,1
314842,1
314843,1
314844,2
314845,1
314846,1
314847,2
314848,1
314849,1
314850,1
314851,1
314852,1
314853,1
314854,1
314855,1
314856,1
314857,1
314858,1
314859,1
314860,1
314861,1
314862,1
314863,1
314864,1
314865,1
314866,1
314867,2
314868,1
314869,2
314870,1
314871,1
314872,1
314873,1
314874,1
314875,1
314876,2
314877,1
314878,1
314879,1
314880,1
314881,1
314882,1
314883,1
314884,1
314885,2
314886,1
314887,1
314888,1
314889,1
314890,1
314891,1
314892,1
314893,2
314894,1
314895,1
314896,1
314897,1
314898,1
314899,2
314900,2
314901,1
314902,1
314903,1
314904,2
314905,1
314906,1
314907,1
314908,1
314909,1
314910,1
314911,2
314912,1
314913,1
314914,2
314915,1
314916,1
314917,1
314918,1
314919,1
314920,1
314921,2
314922,1
314923,1
314924,1
314925,1
314926,1
314927,1
314928,1
314929,1
314930,1
314931,1
314932,1
314933,1
314934,2
314935,1
314936,2
314937,2
314938,1
314939,2
314940,2
314941,2
314942,2
314943,1
314944,1
314945,1
314946,2
314947,2
314948,1
314949,1
314950,2
314951,2
314952,1
314953,1
314954,2
314955,1
314956,2
314957,1
314958,2
314959,1
314960,1
314961,1
314962,1
314963,1
314964,1
314965,1
314966,2
314967,2
314968,2
314969,1
314970,1
314971,2
314972,1
314973,1
314974,1
314975,1
314976,1
314977,1
314978,1
314979,1
314980,1
314981,1
314982,1
314983,1
314984,2
314985,1
314986,1
314987,1
314988,2
314989,2
314990,1
314991,1
314992,1
314993,1
314994,2
314995,1
314996,1
314997,1
314998,1
314999,1
315000,1
315001,1
315002,1
315003,1
315004,1
315005,1
315006,1
315007,1
315008,1
315009,2
315010,1
315011,2
315012,1
315013,1
315014,1
315015,2
315016,1
315017,1
315018,1
315019,1
315020,2
315021,2
315022,1
315023,1
315024,1
315025,2
315026,1
315027,1
315028,2
315029,2
315030,2
315031,2
315032,2
315033,1
315034,1
315035,1
315036,1
315037,1
315038,2
315039,2
315040,1
315041,1
315042,1
315043,2
315044,1
315045,1
315046,1
315047,2
315048,2
315049,1
315050,2
315051,2
315052,1
315053,1
315054,1
315055,2
315056,1
315057,2
315058,1
315059,2
315060,2
315061,1
315062,1
315063,2
315064,1
315065,1
315066,2
315067,1
315068,1
315069,1
315070,1
315071,1
315072,1
315073,1
315074,1
315075,1
315076,1
315077,1
315078,2
315079,1
315080,2
315081,1
315082,1
315083,1
315084,1
315085,1
315086,2
315087,1
315088,2
315089,1
315090,1
315091,1
315092,1
315093,2
315094,1
315095,1
315096,1
315097,1
315098,1
315099,1
315100,2
315101,2
315102,2
315103,1
315104,1
315105,1
315106,1
315107,2
315108,2
315109,2
315110,1
315111,1
315112,1
315113,1
315114,1
315115,1
315116,1
315117,2
315118,1
315119,1
315120,1
315121,2
315122,2
315123,1
315124,1
315125,1
315126,1
315127,2
315128,1
315129,1
315130,1
315131,2
315132,1
315133,1
315134,1
315135,2
315136,1
315137,1
315138,2
315139,1
315140,2
315141,1
315142,1
315143,2
315144,1
315145,1
315146,1
315147,1
315148,2
315149,2
315150,1
315151,1
315152,1
315153,1
315154,1
315155,2
315156,1
315157,2
315158,1
315159,1
315160,1
315161,2
315162,1
315163,2
315164,1
315165,1
315166,2
315167,1
315168,2
315169,2
315170,1
315171,2
315172,1
315173,1
315174,1
315175,1
315176,1
315177,2
315178,1
315179,1
315180,2
315181,1
315182,2
315183,1
315184,2
315185,2
315186,1
315187,1
315188,1
315189,1
315190,1
315191,1
315192,2
315193,1
315194,1
315195,2
315196,1
315197,1
315198,1
315199,1
315200,2
315201,1
315202,1
315203,2
315204,1
315205,1
315206,2
315207,1
315208,1
315209,1
315210,1
315211,2
315212,1
315213,1
315214,1
315215,2
315216,1
315217,1
315218,1
315219,1
315220,2
315221,1
315222,1
315223,1
315224,1
315225,1
315226,1
315227,1
315228,1
315229,1
315230,1
315231,2
315232,1
315233,1
315234,2
315235,1
315236,1
315237,1
315238,1
315239,1
315240,1
315241,1
315242,1
315243,1
315244,1
315245,1
315246,1
315247,1
315248,1
315249,1
315250,1
315251,1
315252,2
315253,2
315254,2
315255,2
315256,2
315257,2
315258,2
315259,1
315260,1
315261,1
315262,1
315263,1
315264,1
315265,1
315266,2
315267,1
315268,2
315269,1
315270,1
315271,2
315272,1
315273,1
315274,1
315275,1
315276,2
315277,1
315278,1
315279,2
315280,2
315281,1
315282,1
315283,1
315284,2
315285,1
315286,2
315287,1
315288,1
315289,1
315290,1
315291,1
315292,1
315293,1
315294,1
315295,1
315296,2
315297,1
315298,2
315299,2
315300,1
315301,2
315302,1
315303,1
315304,1
315305,2
315306,1
315307,1
315308,1
315309,2
315310,1
315311,2
315312,2
315313,2
315314,1
315315,2
315316,2
315317,2
315318,1
315319,1
315320,1
315321,1
315322,1
315323,1
315324,1
315325,2
315326,2
315327,1
315328,1
315329,2
315330,1
315331,1
315332,1
315333,2
315334,1
315335,1
315336,1
315337,1
315338,1
315339,2
315340,1
315341,2
315342,1
315343,2
315344,1
315345,1
315346,1
315347,1
315348,1
315349,2
315350,1
315351,2
315352,2
315353,2
315354,1
315355,1
315356,1
315357,1
315358,2
315359,2
315360,1
315361,1
315362,1
315363,1
315364,1
315365,2
315366,1
315367,2
315368,1
315369,1
315370,1
315371,2
315372,1
315373,1
315374,1
315375,1
315376,1
315377,1
315378,1
315379,1
315380,1
315381,1
315382,1
315383,1
315384,1
315385,1
315386,1
315387,1
315388,2
315389,1
315390,1
315391,1
315392,1
315393,1
315394,1
315395,1
315396,1
315397,1
315398,1
315399,1
315400,1
315401,1
315402,1
315403,1
315404,1
315405,1
315406,1
315407,1
315408,1
315409,1
315410,1
315411,1
315412,1
315413,1
315414,1
315415,1
315416,1
315417,1
315418,1
315419,2
315420,1
315421,1
315422,1
315423,1
315424,1
315425,1
315426,1
315427,1
315428,1
315429,1
315430,1
315431,1
315432,1
315433,1
315434,1
315435,1
315436,1
315437,1
315438,1
315439,1
315440,1
315441,2
315442,1
315443,1
315444,1
315445,1
315446,1
315447,1
315448,1
315449,1
315450,2
315451,1
315452,1
315453,2
315454,1
315455,1
315456,1
315457,1
315458,1
315459,1
315460,1
315461,1
315462,1
315463,1
315464,1
315465,1
315466,1
315467,1
315468,2
315469,1
315470,1
315471,1
315472,1
315473,1
315474,1
315475,1
315476,1
315477,2
315478,1
315479,1
315480,1
315481,1
315482,1
315483,1
315484,1
315485,1
315486,1
315487,1
315488,1
315489,1
315490,1
315491,1
315492,1
315493,1
315494,2
315495,1
315496,2
315497,1
315498,1
315499,1
315500,1
315501,1
315502,1
315503,1
315504,1
315505,1
315506,1
315507,1
315508,1
315509,1
315510,1
315511,1
315512,1
315513,1
315514,1
315515,1
315516,1
315517,1
315518,1
315519,1
315520,1
315521,1
315522,1
315523,1
315524,1
315525,1
315526,2
315527,1
315528,1
315529,1
315530,2
315531,2
315532,1
315533,1
315534,1
315535,1
315536,1
315537,2
315538,1
315539,1
315540,1
315541,1
315542,2
315543,1
315544,2
315545,1
315546,1
315547,1
315548,1
315549,1
315550,1
315551,1
315552,2
315553,1
315554,1
315555,1
315556,2
315557,2
315558,2
315559,1
315560,1
315561,2
315562,2
315563,1
315564,1
315565,1
315566,2
315567,1
315568,2
315569,2
315570,1
315571,1
315572,1
315573,1
315574,1
315575,1
315576,1
315577,1
315578,1
315579,2
315580,1
315581,2
315582,1
315583,1
315584,2
315585,2
315586,1
315587,2
315588,2
315589,1
315590,2
315591,1
315592,1
315593,1
315594,1
315595,1
315596,1
