category,word,score
2013,노인,74.99205847465265
2013,치매,68.18908120461165
2013,출시,63.448640151657294
2013,한국,63.2205528204623
2013,시대,55.863513946356555
2013,100세,55.528240908026085
2013,고령화,53.2215425090604
2013,노후,51.67000423150663
2013,2013,50.4838839845201
2013,mbn포토,48.731988072090594
2013,은퇴,46.44394189994144
2013,일자리,43.17592710265556
2013,국민연금,42.43287469018949
2013,재테크,41.84981927934382
2013,보장,41.51458423012408
2013,사설,41.20641632323849
2013,위한,40.08809942099687
2013,보험,39.12929471729813
2013,인생,37.63918174548229
2013,연금,36.02720331389235
2013,100세시대,33.246010821186914
2013,포토,32.75853311070847
2013,건강한,31.909426353560043
2013,투자,31.604085526157434
2013,칼럼,31.04487680137138
2013,재취업,30.3341746990008
2013,건강,29.56761941091457
2013,지원,29.504820152025232
2013,아파트,29.351463371102327
2013,확대,28.456326190535666
2013,인기,27.605450384480736
2013,글로벌,27.419567986637166
2013,치료,27.322290646432123
2013,부동산,27.284256442822475
2013,기업,27.117484883846085
2013,일본,27.063237138826032
2013,우리투자증권,26.727770415094692
2013,50대,26.277859056542738
2013,여성,26.266832200335983
2013,환자,25.76663987093939
2013,정부,25.4803464800932
2013,mbn,25.42900418967411
2013,보험이야기,25.382860044214326
2013,시론,25.104338292354164
2013,경제,25.046206906296238
2013,급증,24.119133722761624
2013,행복한,24.104905683338412
2013,세대공감,23.844246982230057
2013,없다,23.77730601449175
2013,베이비부머,23.644266716894684
2013,다시,23.225850137823766
2013,기고,23.02994099604298
2013,사회,22.983337122923356
2013,서울,22.738091589524302
2013,암보험,22.68226611466616
2013,정년,22.398239164258765
2013,1위,22.331619591265124
2013,걱정,21.743184811527332
2013,퇴직연금,21.71826762282189
2013,최대,21.599324177859124
2013,가족,21.55508187578624
2013,소득,21.4032608631179
2013,상품,21.26113787613293
2013,복지,21.215157440647992
2013,회장,20.84588146713148
2013,눈길,20.717500227912172
2013,위해,20.393052643384266
2013,세대,20.368329075536494
2013,대표,20.183143655589543
2013,상품도,20.159429911131117
2013,moneylife이런,20.159429911131117
2013,60세,20.12138814959749
2013,창업,20.063551079265803
2013,혜택,20.047120635038077
2013,세계,19.646646448934646
2013,효과,19.457034867402953
2013,정보,19.441900436328243
2013,기초연금,19.277662080760848
2013,20대,19.225839850723524
2013,최고,19.07856553067593
2013,대비,18.931613175388243
2013,인사,18.695676057966036
2013,서비스,18.65757660485115
2013,오늘의,18.60031702972366
2013,고민,18.290208699833844
2013,가입,18.131976279408818
2013,내년,18.057515156433208
2013,실시,17.996738154893773
2013,준비,17.816337362054423
2013,가능,17.712991420136152
2013,전문가,17.693214363693468
2013,부담,17.538389880895537
2013,간병보험,17.53328849803686
2013,리모델링,17.330272142475955
2013,기부,17.283523952166416
2013,명품부모님보험,17.231539679673336
2013,한화생명,17.208739084869023
2013,수익률,17.097405396196127
2013,한혜경의,17.084226086100195
2013,서울시,16.981211867036702
2013,이유,16.894978634468043
2013,맞춤형,16.720824289856733
2013,문제,16.695334348371137
2013,있는,16.681908714192726
2013,대한민국,16.62736618438279
2013,65세,16.548302341070304
2013,주택연금,16.528985609909547
2013,노인들,16.512779396439885
2013,aig,16.504607712480958
2013,이야기,16.49294315729311
2013,받는,16.439385967789306
2013,건보,16.419015522597807
2013,우울증,16.37513876626621
2013,분양,16.306122620238305
2013,기자의,16.284121378965587
2013,필요,16.282953692774516
2013,없어,16.231028866254015
2013,독거노인,16.123471026838214
2013,돌파,16.085869019722022
2013,부모님,16.05306071738071
2013,국민,15.913539458186
2013,개발,15.908784223326892
2013,한경,15.802327179988737
2013,없는,15.750094241416736
2013,만에,15.662813433116602
2013,논란,15.654681218846068
2013,한경에세이,15.610224422245874
2013,맞춤,15.599428394753648
2013,판매,15.444217204399713
2013,40대,15.31876014717225
2013,책마을,15.266895232413013
2013,대박,15.222929542620108
2013,개최,15.18740842847426
2013,의료비,15.154579562956007
2013,개인연금,15.107622479502396
2013,뜬다,15.100655350208035
2013,피부,15.066497063836374
2013,매경춘추,15.046467720324355
2013,은행,14.962434598884704
2013,view,14.95875754491973
2013,영화,14.820858464518682
2013,정양범,14.812135988606999
2013,센터장의,14.812135988606999
2013,성장,14.806125309173451
2013,연금저축,14.735024498722503
2013,저성장,14.542196430739079
2013,펀드,14.529463539487194
2013,적용,14.500801631549693
2013,트렌드,14.266263132374094
2013,많이,14.240467832658172
2013,나온다,14.238325491406659
2013,교육,14.170043861270987
2013,대상,14.157855528032915
2013,임대주택,14.145877691275127
2013,병원,14.134649802602238
2013,질병,14.127123757237518
2013,30대,14.034910935179543
2013,따뜻한,14.023356635614663
2013,건강보험,14.018261510995465
2013,부부,13.990623511335299
2013,10년,13.989860791511228
2013,좋은,13.873025737381782
2013,저금리,13.8595116549616
2013,70대,13.819622888336164
2013,천자칼럼,13.728854250941986
2013,사장,13.671228213555201
2013,나이,13.66565600792512
2013,가장,13.62306936403068
2013,아니다,13.563121686675423
2013,고령자,13.545477889981477
2013,보장하는,13.533260265032874
2013,성공,13.522753091074577
2013,금융상품,13.469420372213396
2013,자산,13.437858250094903
2013,기준,13.42612268029469
2013,금융,13.394124942743641
2013,공효진,13.359646447029384
2013,브리핑,13.355320637961135
2013,나눔,13.328012353273593
2013,박근혜,13.301973474820294
2013,모집,13.297431942145067
2013,마켓레이더,13.256501896102899
2013,늘어,13.167894620983269
2013,중국,13.157538152546493
2013,이제는,13.079802008154148
2013,사랑,13.043810637860556
2013,사업,13.028659660407165
2013,저출산,13.015168775466112
2013,지급,12.99682506190738
