category,word,score
2013,노인,108.84777498622776
2013,출시,94.69639542483908
2013,일자리,77.0670189793159
2013,치매,76.0231221497627
2013,위한,64.63755079154134
2013,한국,64.4841985531656
2013,지원,63.99237204629854
2013,여성,62.60371629769943
2013,노후,62.06396897691859
2013,서울시,58.96597195031689
2013,시대,53.77954479657483
2013,서울,52.6585448858275
2013,개최,51.71011341430846
2013,정부,51.363375669756586
2013,2013,50.03457769708211
2013,고령화,46.91416120857122
2013,재취업,46.267669171889494
2013,실시,45.33710700351763
2013,사설,45.22198223956064
2013,건강,44.43248107755086
2013,국민연금,42.89321665265537
2013,확대,42.02557864234928
2013,경제,40.13391331763729
2013,최대,39.242909330227604
2013,아파트,38.27629410908763
2013,은퇴,38.24897190703603
2013,환자,37.87254684849019
2013,투자,37.501970231046165
2013,기업,35.68051188371859
2013,증가,35.64496755885225
2013,재테크,34.499595543110786
2013,100세,34.46756626447145
2013,급증,34.28382487985095
2013,기초연금,33.94069527130255
2013,원전,33.72384184741458
2013,50대,33.66337349352701
2013,없는,33.28594339467914
2013,회장,33.25202948703615
2013,중국,32.95102573290325
2013,보험,32.191877618474244
2013,판매,32.13476995987371
2013,인기,31.794510747663228
2013,대상,31.506546938380726
2013,부동산,30.69142280413375
2013,맞춤형,30.533827165694728
2013,위해,30.47738969782114
2013,국내,30.421843580940113
2013,사랑의,30.13820763978118
2013,일본,29.870345810739874
2013,돌파,29.7109034195923
2013,올해,29.50858833911889
2013,없다,29.279487451783247
2013,오늘의,29.224207787766236
2013,내년,29.193251043123833
2013,다시,28.980180373188585
2013,국민,28.90107453376781
2013,논란,28.568803759378973
2013,가장,28.545705259278982
2013,인생,28.49241613740249
2013,상품,27.982860355372505
2013,리모델링,27.827628664495144
2013,60세,27.68378510491231
2013,봉사활동,27.35555817637176
2013,정년,27.318820468659176
2013,칼럼,27.01113601370891
2013,도입,26.847952918550476
2013,피부,26.84277432512559
2013,치료,26.82085516830759
2013,포토,26.722276556667378
2013,세계,26.675231378854495
2013,영화,26.634500712231503
2013,만에,26.61321197724753
2013,금융,26.602774003056588
2013,가족,26.553188555654096
2013,행복한,26.424091059547617
2013,사망,26.386154859961653
2013,필요,26.340129419055447
2013,취업,26.120510336123665
2013,만든다,25.61754117766519
2013,시장,25.572355160087046
2013,100세시대,25.525527084796913
2013,대표,25.306631481062915
2013,시론,25.03763583600881
2013,글로벌,24.848667930129427
2013,대비,24.824707627278602
2013,성장,24.753317802291253
2013,전국,24.20482194306062
2013,운영,24.15228723039494
2013,세대,24.141600096515976
2013,사업,24.104874877016098
2013,대한민국,24.03184750123795
2013,장애인,24.01166952850868
2013,있는,23.89035401113633
2013,베이비부머,23.867376671518063
2013,위험,23.69864752672535
2013,창출,23.69721125349098
2013,2013년,23.564859868352993
2013,우리투자증권,23.488044764118747
2013,보장,23.46820955537427
2013,추진,23.372640338788983
2013,효과,23.34224310977019
2013,프로그램,23.265067991797242
2013,이유,23.210876027480282
2013,서비스,23.181645938843268
2013,준비,22.991351578218786
2013,기부,22.988110411942163
2013,부담,22.913375666355133
2013,모집,22.8849954407228
2013,복지,22.582840821688936
2013,독거노인,22.227382134544765
2013,최고,21.956445144862386
2013,10명,21.49889634921372
2013,1위,21.407344106766036
2013,발표,21.393998552376456
2013,분양,21.15373999354879
2013,직장인,21.140213528662994
2013,선정,21.08984273417599
2013,어르신,20.968584805307295
2013,우려,20.94005218493159
2013,건강한,20.837482421602903
2013,삼성,20.801281190856038
2013,전달,20.75617954285322
2013,창업,20.61496315510589
2013,박근혜,20.60680774493416
2013,따뜻한,20.57630107969227
2013,평균,20.566188716933762
2013,가입,20.562378098742812
2013,10년,20.5182136957203
2013,수익률,20.470685255090235
2013,mbn포토,20.174640168367958
2013,대책,20.158440637480528
2013,교육,20.152163033005973
2013,에너지,20.091216605757502
2013,강화,20.00706011576265
2013,1명,19.979800598669858
2013,봉사,19.817905942495678
2013,20대,19.713812277408163
2013,혜택,19.633100717329754
2013,개발,19.62813416736849
2013,사회,19.60805757317631
2013,교수,19.606936921830986
2013,암보험,19.593650567078853
2013,기고,19.48475803094343
2013,개선,19.41414288334078
2013,70대,19.41314458292195
2013,좋은,19.340738062545
2013,공개,19.32155479622808
2013,정책,19.241085086412
2013,갈등,19.22217893779917
2013,허용,19.158170722802005
2013,미래,19.122104905735014
2013,퇴직연금,19.07091880244264
2013,가능,18.900075125234295
2013,인터뷰,18.87841564415481
2013,연금,18.816997848061767
2013,나눔,18.804029529188323
2013,주택연금,18.60992603710091
2013,vs,18.533120619744405
2013,예방,18.44757579564955
2013,주목,18.4341944329447
2013,선물,18.33172107832512
2013,펀드,18.2982485427708
2013,맞아,18.230292957335173
2013,재건축,18.229457059934433
2013,관리,18.20097968526986
2013,증권사,18.165501300962507
2013,절반,18.149018063965922
2013,통해,18.060257577157124
2013,늘어,17.994980026515698
2013,어린이집,17.86940635680673
2013,눈길,17.717233769691358
2013,40대,17.674217205188704
2013,브리핑,17.63567360607945
2013,지금,17.631515439491768
2013,노후준비,17.599929441174467
2013,30대,17.58204066510522
2013,수상,17.516700046486225
2013,저소득층,17.455468913548156
2013,나이,17.4394383016201
2013,인구,17.341044866310114
2013,다이어트,17.262698729634227
2013,해결,17.228787110310556
2013,공연,17.210368694292207
2013,할머니,17.19808328116012
2013,연금저축,17.11479987404766
2013,70,17.09485151979037
2013,사랑,17.046032912676612
2013,채용,16.913262215200366
2013,마련,16.883359673742806
2013,부부,16.88034339520416
2013,경기도,16.853206228441966
2013,행사,16.848810892009656
